Date,Time,Open,High,Low,Close,Volume,OpenInt
2019-06-20,20:00:00,135.36,135.52,135.14,135.22,144812,0
2019-06-20,21:00:00,135.21,135.51,135.17,135.47,172321,0
2019-06-21,22:00:00,135.46,135.85,135.34,135.63,1051229,0
2019-06-21,16:00:00,135.23,135.87,135.22,135.54,1143123,0
2019-06-21,17:00:00,135.55,135.79,135.18,135.57,219553,0
2019-06-21,18:00:00,135.58,136.1,135.48,135.57,263091,0
2019-06-21,19:00:00,135.57,135.77,135.37,135.69,124278,0
2019-06-21,20:00:00,135.68,136,135.55,136,133926,0
2019-06-21,21:00:00,135.97,136.18,135.89,136.05,180038,0
2019-06-24,22:00:00,136.07,136.3,135.84,135.97,2174154,0
